session_id,host_unix_us,timestamp_us,label,esp_label,settling,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63,amp_64,amp_65,amp_66,amp_67,amp_68,amp_69,amp_70,amp_71,amp_72,amp_73,amp_74,amp_75,amp_76,amp_77,amp_78,amp_79,amp_80,amp_81,amp_82,amp_83,amp_84,amp_85,amp_86,amp_87,amp_88,amp_89,amp_90,amp_91,amp_92,amp_93,amp_94,amp_95,amp_96,amp_97,amp_98,amp_99,amp_100,amp_101,amp_102,amp_103,amp_104,amp_105,amp_106,amp_107,amp_108,amp_109,amp_110,amp_111,amp_112,amp_113,amp_114,amp_115,amp_116,amp_117,amp_118,amp_119,amp_120,amp_121,amp_122,amp_123,amp_124,amp_125,amp_126,amp_127
20260727_141022_05cbed,1785157929581578,390811152,2,0,0,-63,128,0,13,13,13,12,12,12,12,12,11,10,10,10,10,10,9,9,9,7,8,6,5,5,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,22,21,21,20,19,18,18,17,16,16,15,13,13,12,11,11,10,11,11,11,12,12,12,13,13,14,0,27,26,26,23,25,23,22,22,22,21,22,21,20,20,18,18,17,17,14,14,13,12,10,9,7,7,7,5,0,0,0,0,0,0,0,46,44,43,42,39,40,38,38,35,33,33,29,29,27,26,24,23,21,23,22,23,22,23,24,22,25,26,27
20260727_141022_05cbed,1785157929679167,390911568,2,2,0,-61,128,0,13,13,12,13,12,12,11,11,11,11,11,10,10,9,10,9,9,9,9,8,8,8,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,22,21,21,20,20,19,20,19,18,17,17,16,15,14,13,13,12,12,12,12,13,12,13,13,13,13,0,25,25,23,25,24,22,22,21,21,22,21,19,20,19,20,18,18,18,17,16,16,14,14,12,12,11,11,10,0,0,0,0,0,0,0,42,39,39,38,39,38,38,35,36,35,33,33,31,29,29,26,24,25,23,24,22,23,23,23,25,24,24,25
20260727_141022_05cbed,1785157929781204,391011575,2,2,0,-57,128,0,13,12,12,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,8,8,7,7,6,0,0,0,0,0,0,0,0,0,0,0,20,19,19,20,19,18,19,18,17,16,16,15,14,14,13,13,13,13,12,12,12,13,12,11,13,12,0,25,23,24,23,23,22,22,21,19,20,20,20,20,20,19,20,19,19,18,17,17,15,15,15,13,13,11,11,0,0,0,0,0,0,0,38,38,36,37,35,37,36,36,35,34,32,31,31,29,28,26,27,25,24,23,25,24,23,22,22,24,24,24
20260727_141022_05cbed,1785157929882996,391112257,2,2,0,-56,128,0,12,12,12,11,11,11,10,10,10,10,10,11,11,11,11,11,10,10,10,10,9,9,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,17,18,17,16,16,16,16,14,15,13,13,13,12,12,13,11,12,12,12,13,13,12,0,47,47,47,47,45,46,43,43,41,43,43,42,43,44,42,44,43,42,42,40,39,35,35,31,32,29,27,26,0,0,0,0,0,0,0,71,70,70,69,71,72,70,68,69,67,65,63,61,60,54,55,52,50,50,49,48,47,49,47,47,49,49,49
20260727_141022_05cbed,1785157929983436,391212021,2,2,0,-57,128,0,14,14,14,13,13,13,12,12,11,11,12,11,12,12,11,10,11,10,10,9,9,9,9,8,7,7,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,20,20,19,19,18,17,16,16,15,14,14,13,13,13,13,14,13,13,13,13,0,49,48,49,47,46,45,46,43,44,42,43,41,41,42,40,38,37,37,35,35,32,31,29,25,24,23,21,18,0,0,0,0,0,0,0,79,80,76,77,76,78,76,74,75,71,69,68,63,63,61,58,56,53,50,50,50,47,48,49,49,47,49,47
20260727_141022_05cbed,1785157930100064,391330275,2,2,0,-63,128,0,9,8,8,8,8,7,6,6,6,6,6,6,6,6,7,6,7,7,7,7,7,7,7,8,7,8,0,0,0,0,0,0,0,0,0,0,0,25,25,24,25,23,23,22,22,21,20,20,18,17,16,15,14,13,12,12,11,11,11,10,9,9,8,0,18,17,17,16,14,14,14,13,12,12,13,10,12,11,12,13,12,14,13,14,14,14,15,14,16,16,14,14,0,0,0,0,0,0,0,49,48,48,48,47,48,46,46,43,42,41,40,36,33,32,31,28,27,26,25,23,21,21,21,19,18,18,17
20260727_141022_05cbed,1785157930196408,391429177,2,2,0,-63,128,0,14,14,14,14,13,13,12,12,12,11,12,11,11,11,10,10,10,9,9,8,8,7,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,22,22,21,22,21,21,21,20,19,19,17,16,16,15,14,14,13,14,13,13,14,14,14,14,15,14,0,27,26,26,25,25,24,23,23,22,22,22,22,21,20,19,19,18,17,16,15,14,13,12,11,9,9,9,8,0,0,0,0,0,0,0,44,43,42,41,41,41,39,38,39,37,35,34,33,31,31,30,26,25,25,24,25,25,24,26,25,27,26,27
20260727_141022_05cbed,1785157930281068,391511113,2,2,0,-60,128,0,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,9,9,8,8,7,6,6,0,0,0,0,0,0,0,0,0,0,0,21,20,21,20,21,19,19,18,18,17,16,16,14,13,13,11,11,11,10,10,10,10,10,10,11,11,0,22,21,21,21,21,21,20,20,20,20,20,20,21,20,20,20,20,20,19,17,17,17,15,14,13,12,11,10,0,0,0,0,0,0,0,41,40,39,39,38,38,39,37,37,35,34,32,31,29,28,26,23,23,21,21,20,19,20,19,20,19,20,21
20260727_141022_05cbed,1785157930384782,391612942,2,2,0,-60,128,0,11,11,10,11,10,10,11,9,10,9,10,9,9,9,10,9,10,9,8,8,8,8,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,19,20,19,19,19,19,18,17,18,17,17,17,16,14,13,14,14,12,12,11,11,11,10,11,11,10,0,22,21,21,21,19,21,19,18,18,20,19,18,18,19,19,18,20,18,18,16,16,15,14,13,12,11,10,10,0,0,0,0,0,0,0,42,40,38,39,39,35,37,37,39,36,36,36,31,32,30,34,28,28,28,25,23,22,23,22,23,21,22,22
20260727_141022_05cbed,1785157930499615,391729868,2,2,0,-60,128,0,13,13,13,13,12,12,13,12,12,12,13,12,12,12,13,13,12,11,11,11,10,9,10,9,8,8,0,0,0,0,0,0,0,0,0,0,0,23,22,22,22,22,21,21,20,20,19,18,17,16,15,14,14,13,13,12,12,12,13,12,12,13,13,0,22,24,23,24,22,23,22,21,21,22,23,21,21,21,22,21,22,21,22,20,18,18,17,16,16,13,15,14,0,0,0,0,0,0,0,42,42,40,39,42,40,41,39,38,37,35,35,33,31,29,28,25,26,25,23,21,23,22,22,23,23,22,23
20260727_141022_05cbed,1785157930580557,391811166,2,2,0,-57,128,0,12,12,12,11,11,11,11,11,10,11,11,11,11,11,10,11,11,10,10,9,9,8,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,20,20,21,21,20,20,19,19,18,17,17,16,14,14,14,13,12,12,12,12,12,12,12,11,12,12,0,24,23,23,22,22,23,22,22,21,21,21,21,21,20,21,20,20,19,19,18,18,16,16,15,14,12,13,12,0,0,0,0,0,0,0,39,39,38,37,39,37,38,36,37,36,35,34,31,30,28,27,26,26,23,23,24,23,23,22,22,22,23,23
20260727_141022_05cbed,1785157930688541,391917585,2,2,0,-58,128,0,10,10,10,10,10,9,9,9,9,9,10,9,9,9,10,10,10,9,10,9,9,8,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,21,21,21,20,20,21,21,20,19,18,17,17,16,14,14,14,12,11,11,11,11,10,10,10,10,10,0,20,19,19,20,18,19,18,17,18,18,17,18,18,18,18,18,18,18,18,16,17,15,14,14,13,12,11,11,0,0,0,0,0,0,0,39,39,39,39,39,40,39,39,38,36,36,35,33,32,30,27,27,25,24,22,22,21,20,20,20,20,20,19
20260727_141022_05cbed,1785157930783154,392012013,2,2,0,-57,128,0,13,12,12,12,12,11,11,11,11,11,11,11,10,10,11,11,10,11,10,10,10,9,9,8,8,9,0,0,0,0,0,0,0,0,0,0,0,22,22,21,21,21,21,21,20,19,19,18,18,17,16,16,16,14,14,13,13,13,13,13,12,12,12,0,22,22,20,21,20,20,19,19,20,20,20,19,18,20,18,19,20,20,18,19,17,16,16,16,14,14,14,13,0,0,0,0,0,0,0,38,38,38,37,38,36,37,37,37,35,36,34,32,32,30,29,28,28,25,25,24,23,23,22,22,23,22,22
20260727_141022_05cbed,1785157930883783,392111371,2,2,0,-56,128,0,12,12,13,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,20,20,20,21,20,20,19,19,19,19,18,17,17,16,15,15,14,14,14,13,13,13,13,13,13,12,0,23,24,24,22,21,21,21,21,20,20,20,20,21,21,20,20,21,20,20,19,19,19,17,17,16,16,15,14,0,0,0,0,0,0,0,37,37,36,37,37,38,37,37,37,36,35,34,34,32,31,30,28,27,26,26,24,24,23,24,23,23,23,23
20260727_141022_05cbed,1785157930982846,392212359,2,2,0,-56,128,0,12,11,12,11,11,11,10,10,9,9,10,9,9,9,9,10,10,9,8,8,8,8,8,8,7,6,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,21,21,20,20,20,19,17,17,16,15,15,14,13,13,13,13,13,12,12,12,0,23,22,22,21,20,20,19,18,18,18,18,18,18,17,18,18,18,17,17,16,16,15,16,14,13,12,12,11,0,0,0,0,0,0,0,38,38,40,40,41,40,40,39,40,39,38,37,36,34,32,32,30,29,27,26,25,24,24,24,23,23,22,22
20260727_141022_05cbed,1785157931080168,392313058,2,2,0,-54,128,0,13,12,12,12,12,11,11,11,11,10,10,10,10,10,9,9,9,9,9,9,9,8,8,7,7,7,0,0,0,0,0,0,0,0,0,0,0,19,18,18,19,19,19,19,18,18,18,18,17,17,16,15,15,14,14,14,14,13,13,13,13,13,13,0,24,23,23,22,21,21,20,20,20,19,18,19,19,19,18,18,19,18,17,17,16,15,14,14,13,12,12,11,0,0,0,0,0,0,0,33,33,33,34,35,35,35,35,35,35,35,33,33,31,30,30,29,28,27,27,26,25,25,24,24,25,24,25
